I;T;Melhor;Media
22387;0.00195491;50938;90864
22388;0.00195491;50938;90864
22389;0.00195491;50938;90864
22390;0.00195491;50938;90864
22391;0.00195491;50938;90864
22392;0.00195491;50938;90864
22393;0.00195491;50938;90864
22394;0.00195491;50938;90864
22395;0.00195491;50938;90864
22396;0.00195491;50938;90864
22397;0.00195491;50938;90864
22398;0.00195491;50938;90864
22399;0.00195491;50938;90864
22400;0.00195491;50938;90864
22401;0.00195491;50938;90864
22402;0.00195491;50938;90864
22403;0.00195491;50938;90864
22404;0.00195491;50938;90864
22405;0.00195491;50938;90864
22406;0.00195491;50938;90864
22407;0.00195491;50938;90864
22408;0.00195491;50938;90864
22409;0.00195491;50938;90864
22410;0.00195491;50938;90864
22411;0.00195491;50938;90864
22412;0.00195491;50938;90864
22413;0.00195491;50938;90864
22414;0.00195491;50938;90864
22415;0.00195491;50938;90864
22416;0.00195491;50938;90864
22417;0.00195491;50938;90864
22418;0.00195491;50938;90864
22419;0.00195491;50938;90864
22420;0.00195491;50938;90864
22421;0.00195491;50938;90864
22422;0.00195491;50938;90864
22423;0.00195491;50938;90864
22424;0.00195491;50938;90864
22425;0.00195491;50938;90864
22426;0.00195491;50938;90864
22427;0.00195491;50938;90864
22428;0.00195491;50938;90864
22429;0.00195491;50938;90864
22430;0.00195491;50938;90864
22431;0.00195491;50938;90864
22432;0.00195491;50938;90864
22433;0.00195491;50938;90864
22434;0.00195491;50938;90864
22435;0.00195491;50938;90864
22436;0.00195491;50938;90864
22437;0.00195491;50938;90864
22438;0.00195491;50938;90864
22439;0.00195491;50938;90864
22440;0.00195491;50938;90864
22441;0.00195491;50938;90864
22442;0.00195491;50938;90864
22443;0.00195491;50938;90864
22444;0.00195491;50938;90864
22445;0.00195491;50938;90864
22446;0.00195491;50938;90864
22447;0.00195491;50938;90864
22448;0.00195491;50938;90864
22449;0.00195491;50938;90864
22450;0.00195491;50938;90864
22451;0.00195491;50938;90864
22452;0.00195491;50938;90864
22453;0.00195491;50938;90864
22454;0.00195491;50938;90864
22455;0.00195491;50938;90864
22456;0.00195491;50938;90864
22457;0.00195491;50938;90864
22458;0.00195491;50938;90864
22459;0.00195491;50938;90864
22460;0.00195491;50938;90864
22461;0.00195491;50938;90864
22462;0.00195491;50938;90864
22463;0.00195491;50938;90864
22464;0.00195491;50938;90864
22465;0.00195491;50938;90864
22466;0.00195491;50938;90864
22467;0.00195491;50938;90864
22468;0.00195491;50938;90864
22469;0.00195491;50938;90864
22470;0.00195491;50938;90864
22471;0.00195491;50938;90864
22472;0.00195491;50938;90864
22473;0.00195491;50938;90864
22474;0.00195491;50938;90864
22475;0.00195491;50938;90864
22476;0.00195491;50938;90864
22477;0.00195491;50938;90864
22478;0.00195491;50938;90864
22479;0.00195491;50938;90864
22480;0.00195491;50938;90864
22481;0.00195491;50938;90864
22482;0.00195491;50938;90864
22483;0.00195491;50938;90864
22484;0.00195491;50938;90864
22485;0.00195491;50938;90864
22486;0.00195491;50938;90864
22487;0.00195491;50923;90859
22488;0.00195491;50923;90859
22489;0.00195491;50923;90859
22490;0.00195491;50923;90859
22491;0.00195491;50923;90859
22492;0.00195491;50923;90859
22493;0.00195491;50923;90859
22494;0.00195491;50923;90840.333333333
22495;0.00195491;50923;90840.333333333
22496;0.00195491;50923;90840.333333333
22497;0.00195491;50923;90840.333333333
22498;0.00195491;50923;90840.333333333
22499;0.00195491;50923;90840.333333333
22500;0.00195491;50923;90840.333333333
22501;0.00195491;50923;90840.333333333
22502;0.00195491;50923;90840.333333333
22503;0.00195491;50923;90840.333333333
22504;0.00195491;50923;90840.333333333
22505;0.00195491;50923;90840.333333333
22506;0.00195491;50923;90840.333333333
22507;0.00195491;50923;90840.333333333
22508;0.00195491;50923;90840.333333333
22509;0.00195491;50923;90840.333333333
22510;0.00195491;50923;90840.333333333
22511;0.00195491;50923;90840.333333333
22512;0.00195491;50923;90840.333333333
22513;0.00195491;50923;90840.333333333
22514;0.00195491;50923;90840.333333333
22515;0.00195491;50923;90840.333333333
22516;0.00195491;50923;90840.333333333
22517;0.00195491;50923;90840.333333333
22518;0.00195491;50923;90840.333333333
22519;0.00195491;50923;90840.333333333
22520;0.00195491;50923;90840.333333333
22521;0.00195491;50923;90840.333333333
22522;0.00195491;50923;90840.333333333
22523;0.00195491;50923;90840.333333333
22524;0.00195491;50923;90840.333333333
22525;0.00195491;50923;90840.333333333
22526;0.00195491;50923;90840.333333333
22527;0.00195491;50923;90840.333333333
22528;0.00195491;50923;90840.333333333
22529;0.00195491;50923;90840.333333333
22530;0.00195491;50923;90840.333333333
22531;0.00195491;50923;90840.333333333
22532;0.00195491;50923;90840.333333333
22533;0.00195491;50923;90840.333333333
22534;0.00195491;50923;90840.333333333
22535;0.00195491;50923;90840.333333333
22536;0.00195491;50923;90840.333333333
22537;0.00195491;50923;90840.333333333
22538;0.00195491;50923;90840.333333333
22539;0.00195491;50923;90840.333333333
22540;0.00195491;50923;90840.333333333
22541;0.00195491;50923;90840.333333333
22542;0.00195491;50923;90840.333333333
22543;0.00195491;50923;90840.333333333
22544;0.00195491;50923;90840.333333333
22545;0.00195491;50923;90840.333333333
22546;0.00195491;50923;90840.333333333
22547;0.00195491;50923;90840.333333333
22548;0.00195491;50923;90840.333333333
22549;0.00195491;50923;90840.333333333
22550;0.00195491;50923;90840.333333333
22551;0.00195491;50923;90840.333333333
22552;0.00195491;50923;90840.333333333
22553;0.00195491;50923;90840.333333333
22554;0.00195491;50923;90840.333333333
22555;0.00195491;50923;90840.333333333
22556;0.00195491;50923;90840.333333333
22557;0.00195491;50923;90840.333333333
22558;0.00195491;50923;90840.333333333
22559;0.00195491;50923;90840.333333333
22560;0.00195491;50923;90840.333333333
22561;0.00195491;50923;90840.333333333
22562;0.00195491;50923;90840.333333333
22563;0.00195491;50923;90840.333333333
22564;0.00195491;50923;90840.333333333
22565;0.00195491;50923;90840.333333333
22566;0.00195491;50923;90840.333333333
22567;0.00195491;50923;90840.333333333
22568;0.00195491;50923;90840.333333333
22569;0.00195491;50923;90840.333333333
22570;0.00195491;50923;90840.333333333
22571;0.00195491;50923;90840.333333333
22572;0.00195491;50923;90840.333333333
22573;0.00195491;50923;90840.333333333
22574;0.00195491;50923;90840.333333333
22575;0.00195491;50923;90840.333333333
22576;0.00195491;50923;90840.333333333
22577;0.00195491;50923;90840.333333333
22578;0.00195491;50923;90840.333333333
22579;0.00195491;50923;90840.333333333
22580;0.00195491;50923;90840.333333333
22581;0.00195491;50923;90840.333333333
22582;0.00195491;50923;90840.333333333
22583;0.00195491;50923;90840.333333333
22584;0.00195491;50923;90840.333333333
22585;0.00195491;50923;90840.333333333
22586;0.00195491;50923;90840.333333333
22587;0.00195491;50923;90840.333333333
22588;0.00195491;50923;90840.333333333
22589;0.00195491;50923;90840.333333333
22590;0.00195491;50923;90840.333333333
22591;0.00195491;50923;90840.333333333
22592;0.00195491;50923;90840.333333333
22593;0.00195491;50923;90840.333333333
22594;0.00195491;50923;90840.333333333
22595;0.00195491;50923;90840.333333333
22596;0.00195491;50923;90840.333333333
22597;0.00195491;50923;90840.333333333
22598;0.00195491;50923;90840.333333333
22599;0.00195491;50923;90840.333333333
22600;0.00195491;50923;90840.333333333
22601;0.00195491;50923;90840.333333333
22602;0.00195491;50923;90840.333333333
22603;0.00195491;50923;90840.333333333
22604;0.00195491;50923;90840.333333333
22605;0.00195491;50923;90840.333333333
22606;0.00195491;50923;90840.333333333
22607;0.00195491;50923;90840.333333333
22608;0.00195491;50923;90840.333333333
22609;0.00195491;50923;90840.333333333
22610;0.00195491;50923;90840.333333333
22611;0.00195491;50923;90840.333333333
22612;0.00195491;50923;90840.333333333
22613;0.00195491;50923;90840.333333333
22614;0.00195491;50923;90840.333333333
22615;0.00195491;50923;90840.333333333
22616;0.00195491;50923;90840.333333333
22617;0.00195491;50923;90840.333333333
22618;0.00195491;50923;90840.333333333
22619;0.00195491;50923;90840.333333333
22620;0.00195491;50923;90840.333333333
22621;0.00195491;50923;90840.333333333
22622;0.00195491;50923;90840.333333333
22623;0.00195491;50923;90840.333333333
22624;0.00195491;50923;90840.333333333
22625;0.00195491;50923;90840.333333333
22626;0.00195491;50923;90840.333333333
22627;0.00195491;50923;90840.333333333
22628;0.00195491;50923;90840.333333333
22629;0.00195491;50923;90840.333333333
22630;0.00195491;50923;90840.333333333
22631;0.00195491;50923;90840.333333333
22632;0.00195491;50923;90840.333333333
22633;0.00195491;50923;90840.333333333
22634;0.00195491;50923;90840.333333333
22635;0.00195491;50923;90840.333333333
22636;0.00195491;50923;90840.333333333
22637;0.00195491;50923;90840.333333333
22638;0.00195491;50923;90840.333333333
22639;0.00195491;50923;90840.333333333
22640;0.00195491;50923;90840.333333333
22641;0.00195491;50923;90840.333333333
22642;0.00195491;50923;90840.333333333
22643;0.00195491;50923;90840.333333333
22644;0.00195491;50923;90840.333333333
22645;0.00195491;50923;90840.333333333
22646;0.00195491;50923;90840.333333333
22647;0.00195491;50923;90840.333333333
22648;0.00195491;50923;90840.333333333
22649;0.00195491;50923;90840.333333333
22650;0.00195491;50923;90840.333333333
22651;0.00195491;50923;90840.333333333
22652;0.00195491;50923;90840.333333333
22653;0.00195491;50923;90840.333333333
22654;0.00195491;50923;90840.333333333
22655;0.00195491;50923;90840.333333333
22656;0.00195491;50923;90840.333333333
22657;0.00195491;50923;90840.333333333
22658;0.00195491;50923;90840.333333333
22659;0.00195491;50923;90840.333333333
22660;0.00195491;50923;90840.333333333
22661;0.00195491;50923;90840.333333333
22662;0.00195491;50923;90840.333333333
22663;0.00195491;50923;90840.333333333
22664;0.00195491;50923;90840.333333333
22665;0.00195491;50923;90840.333333333
22666;0.00195491;50923;90840.333333333
22667;0.00195491;50923;90840.333333333
22668;0.00195491;50923;90840.333333333
22669;0.00195491;50923;90840.333333333
22670;0.00195491;50923;90840.333333333
22671;0.00195491;50923;90840.333333333
22672;0.00195491;50923;90840.333333333
22673;0.00195491;50923;90840.333333333
22674;0.00195491;50923;90840.333333333
22675;0.00195491;50923;90840.333333333
22676;0.00195491;50923;90840.333333333
22677;0.00195491;50923;90840.333333333
22678;0.00195491;50923;90840.333333333
22679;0.00195491;50923;90840.333333333
22680;0.00195491;50923;90840.333333333
22681;0.00195491;50923;90840.333333333
22682;0.00195491;50923;90840.333333333
22683;0.00195491;50923;90840.333333333
22684;0.00195491;50907;90835
22685;0.00195491;50907;90835
22686;0.00195491;50907;90835
22687;0.00195491;50907;90835
22688;0.00195491;50907;90835
22689;0.00195491;50907;90835
22690;0.00195491;50907;90835
22691;0.00195491;50907;90835
22692;0.00195491;50907;90835
22693;0.00195491;50907;90835
22694;0.00195491;50907;90835
22695;0.00195491;50907;90835
22696;0.00195491;50907;90835
22697;0.00195491;50907;90835
22698;0.00195491;50907;90835
22699;0.00195491;50907;90835
22700;0.00195491;50907;90835
22701;0.00195491;50907;90835
22702;0.00195491;50907;90835
22703;0.00195491;50907;90835
22704;0.00195491;50907;90835
22705;0.00195491;50907;90835
22706;0.00195491;50907;90835
22707;0.00195491;50907;90835
22708;0.00195491;50907;90835
22709;0.00195491;50907;90835
22710;0.00195491;50907;90835
22711;0.00195491;50907;90835
22712;0.00195491;50907;90835
22713;0.00195491;50907;90835
22714;0.00195491;50907;90835
22715;0.00195491;50907;90835
22716;0.00195491;50907;90835
22717;0.00195491;50907;90835
22718;0.00195491;50907;90835
22719;0.00195491;50907;90835
22720;0.00195491;50907;90835
22721;0.00195491;50907;90835
22722;0.00195491;50907;90835
22723;0.00195491;50907;90835
22724;0.00195491;50907;90835
22725;0.00195491;50907;90835
22726;0.00195491;50907;90835
22727;0.00195491;50907;90835
22728;0.00195491;50907;90835
22729;0.00195491;50907;90835
22730;0.00195491;50907;90835
22731;0.00195491;50907;90835
22732;0.00195491;50907;90835
22733;0.00195491;50907;90835
22734;0.00195491;50907;90835
22735;0.00195491;50907;90835
22736;0.00195491;50907;90835
22737;0.00195491;50907;90835
22738;0.00195491;50907;90835
22739;0.00195491;50907;90835
22740;0.00195491;50907;90835
22741;0.00195491;50907;90835
22742;0.00195491;50907;90835
22743;0.00195491;50907;90835
22744;0.00195491;50907;90835
22745;0.00195491;50907;90835
22746;0.00195491;50907;90835
22747;0.00195491;50907;90835
22748;0.00195491;50907;90835
22749;0.00195491;50907;90835
22750;0.00195491;50907;90835
22751;0.00195491;50907;90835
22752;0.00195491;50907;90835
22753;0.00195491;50907;90835
22754;0.00195491;50907;90835
22755;0.00195491;50907;90835
22756;0.00195491;50907;90835
22757;0.00195491;50907;90835
22758;0.00195491;50907;90835
22759;0.00195491;50907;90835
22760;0.00195491;50907;90835
22761;0.00195491;50907;90835
22762;0.00195491;50907;90835
22763;0.00195491;50907;90835
22764;0.00195491;50907;90835
22765;0.00195491;50907;90835
22766;0.00195491;50907;90835
22767;0.00195491;50907;90835
22768;0.00195491;50907;90835
22769;0.00195491;50907;90835
22770;0.00195491;50907;90835
22771;0.00195491;50907;90835
22772;0.00195491;50907;90835
22773;0.00195491;50907;90835
22774;0.00195491;50907;90835
22775;0.00195491;50907;90835
22776;0.00195491;50907;90835
22777;0.00195491;50907;90835
22778;0.00195491;50907;90835
22779;0.00195491;50907;90835
22780;0.00195491;50907;90835
22781;0.00195491;50907;90835
22782;0.00195491;50907;90835
22783;0.00195491;50907;90835
22784;0.00195491;50907;90835
22785;0.00195491;50907;90835
22786;0.00195491;50907;90835
22787;0.00195491;50907;90835
22788;0.00195491;50907;90835
22789;0.00195491;50907;90835
22790;0.00195491;50907;90835
22791;0.00195491;50907;90835
22792;0.00195491;50907;90835
22793;0.00195491;50907;90835
22794;0.00195491;50907;90835
22795;0.00195491;50907;90835
22796;0.00195491;50907;90835
22797;0.00195491;50907;90835
22798;0.00195491;50907;90835
22799;0.00195491;50907;90835
22800;0.00195491;50907;90835
22801;0.00195491;50907;90835
22802;0.00195491;50907;90835
22803;0.00195491;50907;90835
22804;0.00195491;50907;90835
22805;0.00195491;50907;90835
22806;0.00195491;50907;90835
22807;0.00195491;50907;90835
22808;0.00195491;50907;90835
22809;0.00195491;50907;90835
22810;0.00195491;50907;90835
22811;0.00195491;50907;90835
22812;0.00195491;50907;90835
22813;0.00195491;50907;90835
22814;0.00195491;50907;90835
22815;0.00195491;50907;90835
22816;0.00195491;50907;90835
22817;0.00195491;50907;90835
22818;0.00195491;50907;90835
22819;0.00195491;50907;90835
22820;0.00195491;50907;90835
22821;0.00195491;50907;90835
22822;0.00195491;50907;90835
22823;0.00195491;50907;90835
22824;0.00195491;50907;90835
22825;0.00195491;50907;90835
22826;0.00195491;50907;90835
22827;0.00195491;50907;90835
22828;0.00195491;50907;90835
22829;0.00195491;50907;90835
22830;0.00195491;50907;90835
22831;0.00195491;50907;90835
22832;0.00195491;50907;90835
22833;0.00195491;50907;90835
22834;0.00195491;50907;90835
22835;0.00195491;50907;90835
22836;0.00195491;50907;90835
22837;0.00195491;50907;90835
22838;0.00195491;50907;90835
22839;0.00195491;50907;90835
22840;0.00195491;50907;90835
22841;0.00195491;50907;90835
22842;0.00195491;50907;90835
22843;0.00195491;50907;90835
22844;0.00195491;50907;90835
22845;0.00195491;50907;90835
22846;0.00195491;50907;90835
22847;0.00195491;50907;90835
22848;0.00195491;50907;90835
22849;0.00195491;50907;90835
22850;0.00195491;50907;90835
22851;0.00195491;50907;90835
22852;0.00195491;50907;90835
22853;0.00195491;50907;90835
22854;0.00195491;50907;90835
22855;0.00195491;50907;90835
22856;0.00195491;50907;90835
22857;0.00195491;50907;90835
22858;0.00195491;50907;90835
22859;0.00195491;50907;90835
22860;0.00195491;50907;90835
22861;0.00195491;50907;90835
22862;0.00195491;50907;90835
22863;0.00195491;50907;90835
22864;0.00195491;50907;90835
22865;0.00195491;50907;90835
22866;0.00195491;50907;90835
22867;0.00195491;50907;90835
22868;0.00195491;50907;90835
22869;0.00195491;50907;90835
22870;0.00195491;50907;90835
22871;0.00195491;50907;90835
22872;0.00195491;50907;90835
22873;0.00195491;50907;90835
22874;0.00195491;50907;90835
22875;0.00195491;50907;90835
22876;0.00195491;50907;90835
22877;0.00195491;50907;90835
22878;0.00195491;50907;90835
22879;0.00195491;50907;90835
22880;0.00195491;50907;90835
22881;0.00195491;50907;90835
22882;0.00195491;50907;90835
22883;0.00195491;50907;90835
22884;0.00195491;50907;90835
22885;0.00195491;50907;90835
22886;0.00195491;50907;90835
22887;0.00195491;50907;90835
22888;0.00195491;50907;90835
22889;0.00195491;50907;90835
22890;0.00195491;50907;90835
22891;0.00195491;50907;90835
22892;0.00195491;50907;90835
22893;0.00195491;50907;90835
22894;0.00195491;50907;90835
22895;0.00195491;50907;90835
22896;0.00195491;50907;90835
22897;0.00195491;50907;90835
22898;0.00195491;50907;90835
22899;0.00195491;50907;90835
22900;0.00195491;50907;90835
22901;0.00195491;50907;90835
22902;0.00195491;50907;90835
22903;0.00195491;50907;90835
22904;0.00195491;50907;90835
22905;0.00195491;50907;90835
22906;0.00195491;50907;90835
22907;0.00195491;50907;90835
22908;0.00195491;50907;90835
22909;0.00195491;50907;90835
22910;0.00195491;50907;90835
22911;0.00195491;50907;90835
22912;0.00195491;50907;90835
22913;0.00195491;50907;90835
22914;0.00195491;50907;90835
22915;0.00195491;50907;90835
22916;0.00195491;50907;90835
22917;0.00195491;50907;90835
22918;0.00195491;50907;90835
22919;0.00195491;50907;90835
22920;0.00195491;50907;90835
22921;0.00195491;50907;90835
22922;0.00195491;50907;90835
22923;0.00195491;50907;90835
22924;0.00195491;50907;90835
22925;0.00195491;50907;90835
22926;0.00195491;50907;90835
22927;0.00195491;50907;90835
22928;0.00195491;50907;90835
22929;0.00195491;50907;90835
22930;0.00195491;50907;90835
22931;0.00195491;50907;90835
22932;0.00195491;50907;90835
22933;0.00195491;50907;90835
22934;0.00195491;50907;90835
22935;0.00195491;50907;90835
22936;0.00195491;50907;90835
22937;0.00195491;50907;90835
22938;0.00195491;50907;90835
22939;0.00195491;50907;90835
22940;0.00195491;50907;90835
22941;0.00195491;50907;90835
22942;0.00195491;50907;90835
22943;0.00195491;50907;90835
22944;0.00195491;50907;90835
22945;0.00195491;50907;90835
22946;0.00195491;50907;90835
22947;0.00195491;50907;90835
22948;0.00195491;50907;90835
22949;0.00195491;50907;90835
22950;0.00195491;50907;90835
22951;0.00195491;50907;90835
22952;0.00195491;50907;90835
22953;0.00195491;50907;90835
22954;0.00195491;50907;90835
22955;0.00195491;50907;90835
22956;0.00195491;50907;90835
22957;0.00195491;50907;90835
22958;0.00195491;50907;90835
22959;0.00195491;50907;90835
22960;0.00195491;50907;90835
22961;0.00195491;50907;90835
22962;0.00195491;50907;90835
22963;0.00195491;50907;90835
22964;0.00195491;50907;90835
22965;0.00195491;50907;90835
22966;0.00195491;50907;90835
22967;0.00195491;50907;90835
22968;0.00195491;50907;90835
22969;0.00195491;50907;90835
22970;0.00195491;50907;90835
22971;0.00195491;50907;90835
22972;0.00195491;50907;90835
22973;0.00195491;50907;90835
22974;0.00195491;50907;90835
22975;0.00195491;50907;90835
22976;0.00195491;50907;90835
22977;0.00195491;50907;90835
22978;0.00195491;50907;90835
22979;0.00195491;50907;90835
22980;0.00195491;50907;90835
22981;0.00195491;50907;90835
22982;0.00195491;50907;90835
22983;0.00195491;50907;90835
22984;0.00195491;50907;90835
22985;0.00195491;50907;90835
22986;0.00195491;50907;90835
22987;0.00195491;50907;90835
22988;0.00195491;50907;90835
22989;0.00195491;50907;90835
22990;0.00195491;50907;90835
22991;0.00195491;50907;90835
22992;0.00195491;50907;90835
22993;0.00195491;50907;90835
22994;0.00195491;50907;90835
22995;0.00195491;50907;90835
22996;0.00195491;50907;90835
22997;0.00195491;50907;90835
22998;0.00195491;50907;90835
22999;0.00195491;50907;90835
23000;0.00195491;50907;90835
23001;0.00136844;50907;90835
23002;0.00136844;50907;90835
23003;0.00136844;50907;90835
23004;0.00136844;50907;90835
23005;0.00136844;50907;90835
23006;0.00136844;50907;90835
23007;0.00136844;50907;90835
23008;0.00136844;50907;90835
23009;0.00136844;50907;90835
23010;0.00136844;50907;90835
23011;0.00136844;50907;90835
23012;0.00136844;50907;90835
23013;0.00136844;50907;90835
23014;0.00136844;50907;90835
23015;0.00136844;50907;90835
23016;0.00136844;50907;90835
23017;0.00136844;50907;90835
23018;0.00136844;50907;90835
23019;0.00136844;50907;90835
23020;0.00136844;50907;90835
23021;0.00136844;50907;90835
23022;0.00136844;50907;90835
23023;0.00136844;50907;90835
23024;0.00136844;50907;90835
23025;0.00136844;50907;90835
23026;0.00136844;50907;90835
23027;0.00136844;50907;90835
23028;0.00136844;50907;90835
23029;0.00136844;50907;90835
23030;0.00136844;50907;90835
23031;0.00136844;50907;90835
23032;0.00136844;50907;90835
23033;0.00136844;50907;90835
23034;0.00136844;50907;90835
23035;0.00136844;50907;90835
23036;0.00136844;50907;90835
23037;0.00136844;50907;90835
23038;0.00136844;50907;90835
23039;0.00136844;50907;90835
23040;0.00136844;50907;90835
23041;0.00136844;50907;90835
23042;0.00136844;50907;90835
23043;0.00136844;50907;90835
23044;0.00136844;50907;90835
23045;0.00136844;50907;90835
23046;0.00136844;50907;90835
23047;0.00136844;50907;90835
23048;0.00136844;50907;90835
23049;0.00136844;50907;90835
23050;0.00136844;50907;90835
23051;0.00136844;50907;90835
23052;0.00136844;50907;90835
23053;0.00136844;50907;90835
23054;0.00136844;50907;90835
23055;0.00136844;50907;90835
23056;0.00136844;50907;90835
23057;0.00136844;50907;90835
23058;0.00136844;50907;90835
23059;0.00136844;50907;90827
23060;0.00136844;50907;90827
23061;0.00136844;50907;90827
23062;0.00136844;50907;90827
23063;0.00136844;50907;90827
23064;0.00136844;50907;90827
23065;0.00136844;50907;90827
23066;0.00136844;50907;90827
23067;0.00136844;50907;90827
23068;0.00136844;50907;90827
23069;0.00136844;50907;90827
23070;0.00136844;50907;90827
23071;0.00136844;50907;90827
23072;0.00136844;50907;90827
23073;0.00136844;50907;90827
23074;0.00136844;50907;90827
23075;0.00136844;50907;90827
23076;0.00136844;50907;90827
23077;0.00136844;50907;90827
23078;0.00136844;50907;90827
23079;0.00136844;50907;90827
23080;0.00136844;50907;90827
23081;0.00136844;50907;90827
23082;0.00136844;50907;90827
23083;0.00136844;50907;90827
23084;0.00136844;50907;90827
23085;0.00136844;50907;90827
23086;0.00136844;50907;90827
23087;0.00136844;50907;90827
23088;0.00136844;50907;90827
23089;0.00136844;50907;90827
23090;0.00136844;50907;90827
23091;0.00136844;50907;90827
23092;0.00136844;50907;90827
23093;0.00136844;50907;90827
23094;0.00136844;50907;90827
23095;0.00136844;50907;90827
23096;0.00136844;50907;90827
23097;0.00136844;50907;90827
23098;0.00136844;50907;90827
23099;0.00136844;50907;90827
23100;0.00136844;50907;90827
23101;0.00136844;50907;90827
23102;0.00136844;50907;90827
23103;0.00136844;50907;90827
23104;0.00136844;50907;90827
23105;0.00136844;50907;90827
23106;0.00136844;50907;90827
23107;0.00136844;50907;90827
23108;0.00136844;50907;90827
23109;0.00136844;50907;90827
23110;0.00136844;50907;90827
23111;0.00136844;50907;90827
23112;0.00136844;50907;90827
23113;0.00136844;50907;90827
23114;0.00136844;50907;90827
23115;0.00136844;50907;90827
23116;0.00136844;50907;90827
23117;0.00136844;50907;90827
23118;0.00136844;50907;90827
23119;0.00136844;50907;90827
23120;0.00136844;50907;90827
23121;0.00136844;50907;90827
23122;0.00136844;50907;90827
23123;0.00136844;50907;90827
23124;0.00136844;50907;90827
23125;0.00136844;50907;90827
23126;0.00136844;50907;90827
23127;0.00136844;50907;90827
23128;0.00136844;50907;90827
23129;0.00136844;50907;90827
23130;0.00136844;50907;90827
23131;0.00136844;50907;90827
23132;0.00136844;50907;90827
23133;0.00136844;50907;90827
23134;0.00136844;50907;90827
23135;0.00136844;50907;90827
23136;0.00136844;50907;90827
23137;0.00136844;50907;90827
23138;0.00136844;50907;90827
23139;0.00136844;50907;90827
23140;0.00136844;50907;90827
23141;0.00136844;50907;90827
23142;0.00136844;50907;90827
23143;0.00136844;50907;90827
23144;0.00136844;50907;90827
23145;0.00136844;50907;90827
23146;0.00136844;50907;90827
23147;0.00136844;50907;90827
23148;0.00136844;50907;90827
23149;0.00136844;50907;90827
23150;0.00136844;50907;90827
23151;0.00136844;50907;90827
23152;0.00136844;50907;90827
23153;0.00136844;50907;90827
23154;0.00136844;50907;90827
23155;0.00136844;50907;90827
23156;0.00136844;50907;90827
23157;0.00136844;50907;90827
23158;0.00136844;50907;90827
23159;0.00136844;50907;90827
23160;0.00136844;50907;90827
23161;0.00136844;50907;90827
23162;0.00136844;50907;90827
23163;0.00136844;50907;90827
23164;0.00136844;50907;90827
23165;0.00136844;50907;90827
23166;0.00136844;50907;90827
23167;0.00136844;50907;90827
23168;0.00136844;50907;90827
23169;0.00136844;50907;90827
23170;0.00136844;50907;90827
23171;0.00136844;50907;90827
23172;0.00136844;50907;90827
23173;0.00136844;50907;90827
23174;0.00136844;50907;90827
23175;0.00136844;50907;90827
23176;0.00136844;50907;90827
23177;0.00136844;50907;90827
23178;0.00136844;50907;90827
23179;0.00136844;50907;90827
23180;0.00136844;50907;90827
23181;0.00136844;50907;90827
23182;0.00136844;50907;90827
23183;0.00136844;50907;90827
23184;0.00136844;50907;90827
23185;0.00136844;50907;90827
23186;0.00136844;50907;90827
23187;0.00136844;50907;90827
23188;0.00136844;50907;90827
23189;0.00136844;50907;90827
23190;0.00136844;50907;90827
23191;0.00136844;50907;90827
23192;0.00136844;50907;90827
23193;0.00136844;50907;90827
23194;0.00136844;50907;90827
23195;0.00136844;50907;90827
23196;0.00136844;50907;90827
23197;0.00136844;50907;90827
23198;0.00136844;50907;90827
23199;0.00136844;50907;90827
23200;0.00136844;50907;90827
23201;0.00136844;50907;90827
23202;0.00136844;50907;90827
23203;0.00136844;50907;90827
23204;0.00136844;50907;90827
23205;0.00136844;50907;90827
23206;0.00136844;50907;90827
23207;0.00136844;50907;90827
23208;0.00136844;50907;90827
23209;0.00136844;50907;90827
23210;0.00136844;50907;90827
23211;0.00136844;50907;90827
23212;0.00136844;50907;90827
23213;0.00136844;50907;90827
23214;0.00136844;50907;90827
23215;0.00136844;50907;90827
23216;0.00136844;50907;90827
23217;0.00136844;50907;90827
23218;0.00136844;50907;90827
23219;0.00136844;50907;90827
23220;0.00136844;50907;90827
23221;0.00136844;50907;90827
23222;0.00136844;50907;90827
23223;0.00136844;50907;90827
23224;0.00136844;50907;90827
23225;0.00136844;50907;90827
23226;0.00136844;50907;90827
23227;0.00136844;50907;90827
23228;0.00136844;50907;90827
23229;0.00136844;50907;90827
23230;0.00136844;50907;90827
23231;0.00136844;50907;90827
23232;0.00136844;50907;90827
23233;0.00136844;50907;90827
23234;0.00136844;50907;90827
23235;0.00136844;50907;90827
23236;0.00136844;50907;90827
23237;0.00136844;50907;90827
23238;0.00136844;50907;90827
23239;0.00136844;50907;90827
23240;0.00136844;50907;90827
23241;0.00136844;50907;90827
23242;0.00136844;50907;90827
23243;0.00136844;50907;90827
23244;0.00136844;50907;90827
23245;0.00136844;50907;90827
23246;0.00136844;50907;90827
23247;0.00136844;50907;90827
23248;0.00136844;50907;90827
23249;0.00136844;50907;90827
23250;0.00136844;50907;90827
23251;0.00136844;50907;90827
23252;0.00136844;50907;90827
23253;0.00136844;50907;90827
23254;0.00136844;50907;90827
23255;0.00136844;50907;90827
23256;0.00136844;50907;90827
23257;0.00136844;50907;90827
23258;0.00136844;50907;90827
23259;0.00136844;50907;90827
23260;0.00136844;50907;90827
23261;0.00136844;50907;90827
23262;0.00136844;50907;90827
23263;0.00136844;50907;90827
23264;0.00136844;50907;90827
23265;0.00136844;50907;90827
23266;0.00136844;50907;90827
23267;0.00136844;50907;90827
